t0,m0,mw,x,y,z,area,dt
680592021628.7137,8.666022599088752e+19,7.225213,624320.345311,5283396.500105,-12000.0,850121728.443337,29.0338134765625
680706377101.6049,1.6540113960564012e+20,7.412359,1910128.433717,7229906.253164,-17351.351351,2209442993.898474,34.04052734375
680852205760.3335,7.921719731594129e+19,7.199213,771946.890145,5368560.347704,-7000.0,770275943.363489,18.5167236328125
681008576004.9182,1.1671621886528456e+20,7.311421,709411.840392,5278358.399648,-11076.923077,957290735.075094,28.1273193359375
681555220152.1577,2.4130371276900106e+20,7.521709,174698.832779,4996201.416796,-8795.454545,2770196294.071387,48.55517578125
681912379924.9376,4.7518766649106645e+19,7.051243,1054944.424612,5904070.267008,-13500.0,516152373.151931,15.0181884765625
682116504706.5299,2.991580608838883e+20,7.583934,598558.256186,5305037.184781,-5400.0,2246852339.547374,52.35205078125
682397673332.0526,5.042948770528081e+19,7.068456,583916.245734,5239901.770982,-4090.909091,609954814.829255,24.1719970703125
682545989722.4674,9.303416815266439e+19,7.245762,709053.487731,5327463.247468,-13200.0,904611436.252169,17.1865234375
682663893159.9565,6.615548993256016e+19,7.147044,750790.953832,5353838.881848,-7200.0,578242219.67745,16.777587890625
682668349857.4738,3.181694274291957e+20,7.601772,310293.711731,5111699.484347,-13000.0,2547634503.167743,53.7193603515625
683110359926.889,4.675764059118385e+19,7.046568,1112290.826182,5703661.98226,-12214.285714,521899025.770412,17.6468505859375
683536811564.7396,4.694350726814676e+19,7.047717,1028268.208871,5709368.390978,-9000.0,538606793.485242,15.014404296875
683595894865.7676,1.36217325946492e+20,7.356155,197172.03721,5020836.973964,-14520.107962,1606668184.139919,33.748046875
683890248629.9958,1.5327375640157508e+22,8.723645,1922911.645102,7204662.297291,-12810.810811,58563811311.32276,306.3636474609375
683919582583.6794,7.28489001628329e+19,7.174949,189147.301373,5005504.294541,-10693.774184,820777942.801159,18.9635009765625
683968445021.5793,9.735080343831842e+19,7.258893,934653.851829,5436685.370388,-3214.285714,777610343.398543,24.018798828125
684462231000.1761,2.5173389837189392e+20,7.533961,69208.136171,4733252.924131,-10800.0,2017643877.339397,38.9146728515625
684467372211.9513,1.4164372590999201e+20,7.367465,666114.88894,5292511.981284,-13000.0,1180220174.054486,26.254150390625
684490312252.5249,7.610213882116275e+20,7.854265,325687.297206,5112676.897246,-12000.0,5545543220.359025,120.7930908203125
684696434408.753,2.3199951011590593e+20,7.510325,1042307.305751,5525068.360219,-19621.621622,2621507492.123864,45.055419921875
684951197929.6263,2.125363187581979e+20,7.484955,248457.997158,5062370.543246,-19058.823529,1902667912.86507,47.35302734375
685123201735.3398,7.460436746802599e+20,7.84851,1070856.739744,5591850.67227,-19621.621622,6287062661.298723,57.55908203125
685897410151.0221,5.980916472196421e+20,7.784512,-8719.628244,4474086.598786,-18731.707317,4871542859.418765,72.5147705078125
685937997544.551,9.451662504881748e+19,7.250339,847140.677154,5428026.349107,-3600.0,1044610095.175882,23.7188720703125
685943451439.4183,8.634411371772776e+19,7.224155,687948.829362,5329029.886209,-9000.0,910407298.269041,26.1268310546875
686021711691.5482,3.8472573401404126e+20,7.656767,122114.005818,4936169.468351,-8530.102182,4827360531.988353,42.9036865234375
686154070355.6975,9.31234913354848e+19,7.246039,1002590.973668,5683846.244756,-13000.0,972066098.419688,22.539794921875
686213585204.764,1.1830004990397797e+20,7.315323,413869.068296,5020118.60891,-13153.846154,1064843489.752368,40.222900390625
686379749363.0476,5.461462129061807e+19,7.091539,516433.585487,5254491.306,-10800.0,736299888.191546,25.3275146484375
686861902737.3724,1.6302172867853235e+21,8.07483,20919.860565,4645243.062115,-17400.0,10365229416.825083,109.715087890625
686941388780.226,3.0759383206488906e+20,7.591985,1917259.988622,7215017.56993,-14756.756757,3433938785.1558,32.4130859375
687154358359.562,4.325084989715952e+19,7.023996,1134770.62439,5690346.233909,-5785.714286,638129193.609798,18.672119140625
687456096775.6906,8.62210911072396e+19,7.223742,1031594.302267,5919495.117146,-9000.0,985027792.445935,27.9266357421875
687551447582.3716,1.4884949105645474e+22,8.715165,1717575.328487,6703392.069298,-18810.810811,47660054821.91756,204.6727294921875
688155847816.53,1.214411490922894e+20,7.322911,928026.65618,5455347.565366,-9642.857143,1076716394.820709,32.370849609375
688262809711.6188,1.0682293889735652e+20,7.285776,873520.372798,5378104.677599,-6810.810811,1281779367.215958,48.9833984375
688435759656.4432,1.9382282437973292e+20,7.45827,176287.575358,4990891.705802,-17443.771044,2528173730.563258,41.4869384765625
688773202866.9937,1.1007997934677118e+20,7.294472,399771.083518,5073154.843301,-9000.0,925461945.775934,30.09814453125
688855740772.3121,5.012675511593166e+19,7.066713,907567.864767,5670540.322859,-8181.818182,667603691.481243,16.0770263671875
688881370339.9624,4.828626684822882e+19,7.055882,767648.300563,5352584.321852,-13000.0,584226677.854847,19.276611328125
689160891218.6838,5.637745159607645e+19,7.100737,747622.36078,5355433.733232,-11700.0,565811786.864646,18.39794921875
689482254751.7625,3.365905292005053e+20,7.618068,314358.620479,5116623.340941,-2000.0,2348342723.786942,53.201416015625
689616999454.9543,2.974013708582622e+20,7.582229,712551.345551,5317175.336053,-6000.0,2777479631.091764,56.1357421875
690033208971.8324,2.894392634549068e+20,7.574372,658362.848097,5372112.422622,-4000.0,2127831974.024106,54.320556640625
690057916961.7083,1.343682414379088e+22,8.685531,1907969.748906,7234763.950888,-18162.162162,53511681327.46458,297.4266357421875
690241628519.3572,1.6663579488466043e+20,7.414512,1108304.794383,5672680.858557,-12857.142857,1485663466.428245,40.6796875
690770409709.926,1.2138748963159017e+20,7.322783,1004096.293232,5729548.31976,-12600.0,1293015742.62905,39.6011962890625
691020214440.7345,1.8464848399189085e+20,7.44423,625163.283624,5297647.823526,-3600.0,1517761507.013245,35.1851806640625
691150713199.022,9.658859352868622e+19,7.256617,415111.898368,5139802.242108,-13153.846154,895208447.322042,29.712158203125
691252999557.729,4.040736792017139e+19,7.004307,1054830.113287,5859046.503226,-6000.0,566680635.871541,24.097900390625
691637156357.1001,7.313097635257311e+19,7.176068,90545.913336,4899632.470568,-9658.536585,884448393.027631,32.374267578125
691889810896.117,8.476904655449441e+20,7.885492,324694.113365,5112087.902114,-12000.0,5541971309.556947,112.2406005859375
692188401523.0142,9.787374344442098e+19,7.260444,757928.339168,5356514.130169,-13000.0,780795857.36077,20.0654296875
692556296686.5573,3.993162020539e+19,7.000878,561905.258154,5253113.063408,-6000.0,525894729.388966,17.7540283203125
692671263120.7988,5.803324204855426e+19,7.109118,232401.066485,4961266.065225,-9900.0,527871161.118193,25.545654296875
693214279276.3772,2.3736899948491532e+20,7.516949,1919810.329629,7217954.30089,-14432.432432,2886899057.212615,31.6810302734375
693903083995.3397,7.509957128691661e+19,7.183758,806741.810102,5453831.239758,-7000.0,738509800.626796,28.218994140625
693972998389.2119,1.6334968907172443e+20,7.408746,182424.960871,5001368.252186,-15272.727273,1974482239.661834,32.177001953125
694258965566.9199,6.096463980339666e+19,7.123385,549093.247743,5204182.361394,-7000.0,665648650.855542,22.098876953125
694435029562.3772,5.714430183182574e+19,7.104649,200819.91807,5019334.123567,-11000.0,715393930.237521,19.2181396484375
694500264113.9172,1.069943610080757e+20,7.286241,968858.915935,5501577.228201,-5785.714286,970883442.222135,31.5040283203125
694582106149.5994,1.3726113474481149e+20,7.358365,131933.538493,4947521.968321,-6857.142857,1491735861.210967,34.954833984375
694588875338.6943,3.575152540909953e+20,7.63553,815359.493531,5368477.212508,-16702.702703,4007906879.346738,32.7852783203125
694754257080.9684,3.2500397569868084e+20,7.607926,601798.417152,5306404.161287,-7200.0,2295166520.653503,48.455810546875
694826410314.8296,3.8429368284197015e+20,7.656442,843061.870178,5429611.859298,-19297.297297,4111270424.235125,58.629150390625
695196271440.8612,4.461946541332716e+19,7.033016,787245.75753,5386518.468092,-7200.0,502496560.536924,14.2755126953125
695263607416.3895,1.7415549336683453e+20,7.427291,663570.511192,5289620.973109,-3000.0,1676625181.071033,53.676513671875
695535028915.3026,2.720589588779757e+20,7.556442,313192.062738,5113596.686485,-13000.0,2572416016.131994,61.72509765625
695612998304.7539,2.2131453222471555e+20,7.496673,644292.617243,5333219.959516,-11000.0,1891667203.517293,28.598388671875
695780023823.087,5.1807649067751014e+20,7.742929,761260.1314,5313849.000834,-19135.135135,5060515285.740088,60.5224609375
695844165026.1924,5.8625770548851974e+19,7.112059,750790.953832,5353838.881848,-7200.0,573002051.391101,17.0084228515625
696016556970.0505,3.990939649392483e+20,7.667383,9025.960048,4603417.153338,-12300.0,3643263572.892658,36.073974609375
696063689027.9465,2.4422251967502147e+22,8.858524,1908244.548224,7233358.01071,-18000.0,91372300735.21352,484.4346923828125
696249365880.974,8.475119237250558e+19,7.218764,159992.49178,4977235.236896,-8142.857143,1085132236.717955,39.072998046875
696264621580.3906,1.5486237100444985e+20,7.393297,821934.532368,5403906.267189,-9000.0,2032001869.298648,34.9447021484375
696280206272.428,9.498979864882106e+20,7.918451,123555.453083,4915398.820937,-16095.060267,7823332347.851149,54.8782958984375
696637334241.4282,2.3894943094554742e+20,7.518871,68513.06377,4686345.969383,-4500.0,2061678288.212436,69.89697265625
696964035771.6942,2.018302061289121e+20,7.469991,602072.021075,5282850.353294,-9000.0,2169978196.036962,41.719482421875
697883517045.3052,5.903355971257072e+19,7.114066,146285.852977,4962333.778708,-6387.096774,615703342.984553,18.1331787109375
697926531868.8163,2.0095258140160613e+20,7.468729,745106.684888,5385733.314813,-13000.0,1597774349.37681,41.563232421875
698033508689.7455,1.1040213360928319e+20,7.295318,1042420.234348,5919663.397389,-4500.0,978627816.806298,18.28125
698292035211.0868,5.904106790476217e+19,7.114103,923807.707974,5416698.518882,-7011.261261,883108671.981548,32.326416015625
698517598532.117,7.608483182015932e+19,7.187532,598592.845024,5476363.833797,-11700.0,673413290.439701,30.8154296875
698562139630.412,8.991454322162231e+19,7.235887,710633.619334,5337996.866272,-12600.0,859424062.775664,17.0689697265625
699182544044.7926,7.886270762243524e+19,7.197914,883734.014868,5490978.438591,-11000.0,811286634.969117,29.0386962890625
699245358626.3313,7.751160445893973e+19,7.192911,949864.576783,5478534.325317,-12214.285714,601312422.315149,17.56298828125
699319110649.2773,8.159506629964425e+19,7.207776,1173983.022536,5753070.814141,-6569.64657,774293867.717628,23.294189453125
699323887951.9889,8.106199394265255e+20,7.872545,325687.297206,5112676.897246,-12000.0,5548013037.184316,111.2369384765625
699477827720.76,3.696514053340387e+20,7.645195,1906360.66273,7236809.768257,-18648.648649,3766325676.044873,46.5054931640625
699710288488.3116,5.085075843734958e+19,7.070865,926803.433787,5451599.124697,-11571.428571,560014662.411196,14.7354736328125
699748169593.6644,7.843430264812405e+19,7.196337,997762.840027,5462639.127565,-9197.505198,898254737.392023,36.3004150390625
699857672146.8912,4.406364757104179e+19,7.029387,720349.813206,5257196.466877,-12272.727273,473934963.199888,19.52734375
700146160645.407,1.0494514565568117e+20,7.280642,-11660.212184,4479551.270847,-16682.926829,1506980885.439488,23.8719482421875
701050147252.9692,6.5803041674852385e+19,7.145497,853916.175735,5438507.752184,-13500.0,655773977.949571,18.4564208984375
701054587119.9731,4.243721329000573e+19,7.018498,646563.328667,5286893.9564,-6300.0,701998521.010036,14.1737060546875
701115658498.6097,9.93931944536868e+19,7.264904,624606.630269,5282378.008931,-6000.0,942456515.372889,26.6099853515625
701396138197.0009,1.0488051958805755e+20,7.280463,629781.867457,5255844.508657,-14727.272727,856024647.123918,29.0633544921875
701466983374.446,2.248377919589823e+20,7.501246,757928.339168,5356514.130169,-13000.0,2213689943.984646,64.71875
701947728372.9929,3.082874826960066e+20,7.592637,314961.558452,5116798.259573,-3000.0,2561983675.940382,57.9130859375
702059581210.6672,8.131289538283576e+19,7.206773,643558.146984,5185479.702086,-10636.363636,598966584.694273,18.4498291015625
702142746868.9993,5.416311061073507e+19,7.089136,1120225.917206,5683313.799849,-12214.285714,745496203.133515,19.145263671875
702358520422.3126,2.4327827821283295e+20,7.524069,1034767.36924,5764466.366595,-12000.0,2259876916.743019,48.4698486328125
702642323837.3765,4.484442399259598e+19,7.034472,201046.722514,5019890.990929,-10000.0,676736943.54212,24.1591796875
702674913075.3113,7.130583313732206e+19,7.16875,101615.95943,4912163.063234,-7609.756098,744221490.45143,17.6591796875
702706440225.8313,1.6364762109435483e+22,8.742606,1902452.061034,7241230.038659,-19783.783784,63748193427.17697,352.9744873046875
703054369575.5695,6.898676616041981e+19,7.159177,750048.096043,5352057.965404,-4500.0,577731461.921532,18.2530517578125
703058656346.717,1.3954647423345109e+20,7.363146,750123.401839,5330003.708039,-13000.0,1089075777.585613,28.389892578125
703531790953.412,1.0660763237387302e+20,7.285192,1069146.056709,5608976.00189,-12214.285714,1074652920.20442,22.3829345703125
704079864796.4417,4.034697543930604e+20,7.670541,172962.758829,4985753.356224,-17000.0,4207702254.055181,39.6513671875
704240701254.9819,5.679582432054987e+19,7.102878,440304.239399,4999805.487054,-7615.384615,505229623.668937,18.6646728515625
704485944088.9565,4.767463890303867e+20,7.718858,652855.716206,5365236.787026,-9900.0,4015107147.843462,104.057861328125
705510365384.0725,1.2596699656572738e+20,7.333505,665045.095739,5292077.494438,-13000.0,1194959995.64771,29.1279296875
705530716449.3033,1.2587592656973636e+20,7.333295,1905418.719983,7238535.64703,-18972.972973,1814085183.530332,30.0828857421875
706133394695.6449,1.4997810545157433e+20,7.384019,810040.090943,5393234.371829,-2700.0,1456016650.803597,38.3271484375
706172860833.9816,7.83198960779427e+19,7.195915,709886.217091,5327675.431927,-12600.0,769598174.164015,17.575439453125
706298976309.9374,7.841362421299759e+20,7.862928,321291.16468,5118817.350185,-3000.0,5541971309.556947,118.93994140625
706398242553.3398,8.647744676800168e+19,7.224602,971145.299784,5617660.739085,-7000.0,764331115.013981,21.2578125
706437989223.3024,4.709468445497372e+19,7.048648,1007498.355107,5659830.453205,-11000.0,536039256.412405,14.263671875
706994406917.3706,1.0832620737833009e+20,7.289822,1135984.897439,5719070.149316,-10285.714286,864602150.335605,22.52734375
707156436947.7642,5.653479280395601e+22,9.101544,1594718.506473,6409498.339712,-12648.648649,155230009139.0938,567.1954345703125
707334931623.4535,4.7017617244163645e+19,7.048174,974373.973574,5425702.952988,-11277.641278,409750396.61686,18.8538818359375
707566680088.4338,7.078939366522631e+21,8.499979,1944143.841703,7170270.771108,-5837.837838,31550144300.139233,193.714599609375
707588590389.6439,9.44978248759083e+20,7.916948,20462.689544,4641138.954943,-17400.0,7289939344.811941,72.4022216796875
707709937313.4698,2.8872248495142516e+20,7.573654,574620.92798,5274704.738108,-12600.0,2983729434.85507,43.550048828125
707929868818.1797,1.3847050242460194e+20,7.360905,958641.849397,5545538.314029,-9900.0,1116514108.787129,35.9945068359375
708147488952.7723,3.5123646337539834e+20,7.6304,675964.567467,5540860.819008,-6300.0,2273964101.92865,76.368408203125
708318828778.6775,2.2970334109636965e+20,7.507445,1028091.544478,5542263.431528,-10928.571429,2038507432.191025,63.871826171875
708376228684.1865,5.327381391751549e+19,7.084343,178325.514711,5003247.26317,-8571.428571,692952779.849373,19.3778076171875
708428608367.8353,5.251925685768027e+19,7.080212,901412.298922,5650618.435705,-8100.0,494344243.755313,12.2408447265625
708505493584.4149,4.143552226685907e+19,7.011582,1060937.162235,5911961.649866,-12000.0,493033179.578557,23.96923828125
708764429151.698,3.2389946645632044e+20,7.60694,313614.345596,5115736.159205,-4000.0,2621151136.485735,57.933349609375
709061915001.06,4.277153022664131e+21,8.354103,807241.599773,5390481.034315,-18810.810811,20638173433.21064,137.4996337890625
709325134510.8333,6.351621773191212e+19,7.135256,1027650.062399,5901422.363798,-9750.0,748850963.285094,19.7386474609375
709416976164.922,3.996838863362172e+19,7.001144,855200.626042,5381743.25202,-10157.657658,517411459.274876,15.6273193359375
709507334200.9061,3.112191574454951e+20,7.595378,136153.591112,4929984.497157,-16451.043101,3589388147.670841,33.7705078125
709594134587.0255,2.753925500547694e+22,8.893301,1042592.204841,5522393.06399,-19297.297297,61438000724.59479,178.75439453125
710111950921.0924,7.136891497122308e+20,7.835673,199427.666039,5025483.682252,-14526.315789,5738613098.410594,52.0015869140625
710319115236.4308,1.565226663224244e+20,7.396385,594572.494007,5150161.395412,-11700.0,874583682.845237,20.764892578125
710533841995.9028,1.538892862686974e+20,7.391472,214591.60039,4898483.672923,-6300.0,1280654572.006297,35.8507080078125
